time,x_pixel,y_pixel
2020/09/21 20:18:14,886.5,236.2
2020/09/21 20:18:19,895.1,143.7
2020/09/21 20:18:46,877.9,142.8
2020/09/21 20:19:09,808.0,113.9
2020/09/21 20:19:34,813.5,66.9
2020/09/21 20:20:01,935.4,208.3
2020/09/21 20:20:50,1017.7,222.9
2020/09/21 20:21:14,827.6,103.2
2020/09/21 20:22:13,752.9,62.2
2020/09/21 20:22:21,807.0,102.1
2020/09/21 20:22:49,913.0,162.2
2020/09/21 20:22:52,914.3,158.3
2020/09/21 20:23:09,813.8,101.5
2020/09/21 20:23:28,875.3,145.8
2020/09/21 20:23:52,856.0,141.4
2020/09/21 20:24:06,817.1,49.7
2020/09/21 20:24:16,758.9,37.7
2020/09/21 20:24:43,880.3,142.9
2020/09/21 20:24:53,861.0,142.8
2020/09/21 20:26:09,923.8,193.8
2020/09/21 20:26:53,798.5,91.7
2020/09/21 20:28:23,878.0,144.3
2020/09/21 20:29:23,777.3,85.4
2020/09/21 20:31:05,911.8,162.2
2020/09/21 20:31:32,1004.2,272.0
2020/09/21 20:32:45,1011.8,269.0
2020/09/21 20:33:05,981.2,159.2
2020/09/21 20:33:21,923.9,199.5
2020/09/21 20:35:02,877.8,160.3
2020/09/21 20:35:57,897.9,123.6
2020/09/21 20:37:10,790.8,89.7
2020/09/21 20:37:41,843.2,156.7
2020/09/21 20:38:12,796.2,94.9
2020/09/21 20:38:45,897.3,162.0
2020/09/21 20:40:50,932.2,235.4
2020/09/21 20:42:14,864.5,155.2
2020/09/21 20:43:49,723.3,37.4
2020/09/21 20:44:48,847.1,110.9
2020/09/21 20:46:25,899.9,190.5
2020/09/21 20:47:27,895.1,193.8
2020/09/21 20:48:50,838.3,97.6
2020/09/21 20:49:22,922.0,208.3
2020/09/21 20:49:44,757.9,48.3
2020/09/21 20:50:00,917.7,205.1
2020/09/21 20:51:39,803.2,89.5
2020/09/21 20:52:22,771.2,52.0
2020/09/21 20:53:18,731.6,51.0
2020/09/21 20:54:15,792.3,78.0
2020/09/21 20:54:43,926.8,201.6
2020/09/21 20:54:55,871.4,146.5
2020/09/21 20:55:57,794.4,90.6
2020/09/21 20:56:22,821.9,70.7
2020/09/21 20:57:39,974.4,246.9
2020/09/21 20:58:41,763.6,66.9
2020/09/21 20:59:10,867.4,108.1
2020/09/21 20:59:19,848.2,144.4
2020/09/21 21:00:04,866.3,113.5
2020/09/21 21:01:13,851.4,159.3
2020/09/21 21:01:51,717.6,40.0
2020/09/21 21:03:03,933.1,198.3
2020/09/21 21:03:35,922.0,192.1
2020/09/21 21:04:14,917.1,196.5
2020/09/21 21:04:45,904.4,149.2
2020/09/21 21:05:03,873.6,157.7
