time,x_pixel,y_pixel
2020/09/20 08:10:38,760.4,103.5
2020/09/20 08:10:39,1004.8,257.9
2020/09/20 08:10:40,1053.3,275.1
2020/09/20 08:10:42,1066.3,275.4
2020/09/20 08:10:43,1062.1,302.1
2020/09/20 08:11:13,871.5,127.8
2020/09/20 08:11:27,1109.8,201.3
2020/09/20 08:11:43,903.7,108.5
2020/09/20 08:11:48,1079.0,254.2
2020/09/20 08:11:49,1104.4,242.1
2020/09/20 08:11:49,1090.3,248.3
2020/09/20 08:11:50,1079.7,258.9
2020/09/20 08:11:50,1105.1,259.4
2020/09/20 08:11:51,1117.6,267.9
2020/09/20 08:11:52,1106.5,329.4
2020/09/20 08:11:53,1076.5,263.6
2020/09/20 08:11:53,1116.6,262.3
2020/09/20 08:11:54,1116.2,248.9
2020/09/20 08:11:55,1135.3,302.3
2020/09/20 08:11:55,1101.2,276.2
2020/09/20 08:11:57,1126.7,289.0
2020/09/20 08:11:57,1107.4,280.1
2020/09/20 08:11:58,1121.7,261.0
2020/09/20 08:11:59,1119.0,257.1
2020/09/20 08:11:59,1114.9,242.8
2020/09/20 08:12:00,1107.3,245.0
2020/09/20 08:12:00,1091.8,267.8
2020/09/20 08:12:01,1078.1,287.2
2020/09/20 08:12:03,1102.3,235.6
2020/09/20 08:12:04,1065.8,305.1
2020/09/20 08:12:05,1074.2,292.7
2020/09/20 08:12:08,1097.6,267.4
2020/09/20 08:12:08,1085.7,288.9
2020/09/20 08:12:09,1045.7,273.1
2020/09/20 08:12:10,1034.5,141.5
2020/09/20 08:12:10,1060.4,196.0
2020/09/20 08:12:11,1056.9,225.6
2020/09/20 08:12:12,1073.6,322.7
2020/09/20 08:12:13,1051.5,277.8
2020/09/20 08:12:13,1009.6,87.2
2020/09/20 08:12:14,1037.9,187.2
2020/09/20 08:12:16,1082.6,139.0
2020/09/20 08:12:27,974.4,97.3
2020/09/20 08:12:57,1061.2,147.6
2020/09/20 08:13:10,1061.7,144.1
2020/09/20 08:13:43,1053.8,127.4
2020/09/20 08:13:43,1004.1,94.8
2020/09/20 08:13:45,1011.2,90.2
2020/09/20 08:13:53,970.7,75.5
2020/09/20 08:13:55,1063.5,120.9
2020/09/20 08:14:34,1011.8,86.6
2020/09/20 08:14:41,1004.4,92.9
2020/09/20 08:14:43,999.4,100.1
2020/09/20 08:14:46,1079.1,128.2
2020/09/20 08:14:47,1042.7,100.2
2020/09/20 08:14:47,1075.9,328.8
2020/09/20 08:14:48,1043.0,107.1
2020/09/20 08:14:49,1071.3,177.6
2020/09/20 08:14:52,1087.5,246.8
2020/09/20 08:15:04,1135.2,171.2
2020/09/20 08:16:07,1077.1,200.6
2020/09/20 08:16:21,1077.4,202.9
2020/09/20 08:16:39,1140.2,169.6
2020/09/20 08:17:25,987.6,153.7
2020/09/20 08:18:33,1133.6,189.0
2020/09/20 08:18:50,1105.8,183.4
2020/09/20 08:18:51,990.7,241.7
2020/09/20 08:18:57,1048.7,213.0
2020/09/20 08:19:14,1054.3,142.5
2020/09/20 08:19:21,1021.9,231.6
2020/09/20 08:19:23,1017.4,227.3
2020/09/20 08:20:00,1077.4,201.3
2020/09/20 08:20:01,989.8,243.0
2020/09/20 08:20:08,1049.8,215.7
2020/09/20 08:20:21,1018.0,229.8
2020/09/20 08:20:44,1136.3,168.7
2020/09/20 08:21:27,1050.9,144.0
2020/09/20 08:22:43,1060.3,139.7
2020/09/20 08:23:00,996.5,121.8
2020/09/20 08:23:22,1058.8,141.7
2020/09/20 08:23:31,906.6,225.9
2020/09/20 08:23:32,942.0,271.4
2020/09/20 08:23:33,948.7,275.7
2020/09/20 08:23:33,948.4,276.6
2020/09/20 08:23:34,952.4,280.1
2020/09/20 08:23:34,947.8,276.2
2020/09/20 08:23:35,962.2,284.2
2020/09/20 08:23:35,966.7,287.5
2020/09/20 08:23:36,965.9,288.4
2020/09/20 08:23:37,962.9,286.7
2020/09/20 08:23:39,956.3,288.4
2020/09/20 08:23:41,946.2,285.8
2020/09/20 08:23:42,938.9,278.8
2020/09/20 08:23:42,933.2,274.0
2020/09/20 08:23:43,924.9,270.2
2020/09/20 08:23:43,929.3,278.1
2020/09/20 08:23:44,937.3,276.4
2020/09/20 08:23:44,933.8,278.9
2020/09/20 08:23:45,935.7,287.5
2020/09/20 08:23:45,916.8,283.2
2020/09/20 08:23:46,903.3,283.3
2020/09/20 08:23:46,890.7,284.2
2020/09/20 08:23:47,885.7,286.3
2020/09/20 08:23:47,893.3,294.8
2020/09/20 08:23:48,883.0,292.7
2020/09/20 08:23:48,876.2,295.3
2020/09/20 08:23:49,870.6,300.2
2020/09/20 08:23:49,831.0,294.3
2020/09/20 08:23:50,859.7,297.6
2020/09/20 08:23:50,852.4,292.2
2020/09/20 08:23:52,840.0,303.0
2020/09/20 08:23:52,826.1,335.7
2020/09/20 08:23:53,818.8,346.6
2020/09/20 08:23:55,943.9,274.0
2020/09/20 08:23:57,826.0,332.8
2020/09/20 08:23:59,824.2,326.1
2020/09/20 08:24:01,872.4,295.7
2020/09/20 08:24:02,893.7,287.6
2020/09/20 08:24:03,831.4,298.1
2020/09/20 08:24:03,823.3,298.4
2020/09/20 08:24:04,818.1,307.7
2020/09/20 08:24:05,822.7,317.4
2020/09/20 08:24:05,817.3,339.9
2020/09/20 08:24:06,806.0,345.0
2020/09/20 08:24:08,801.3,344.2
2020/09/20 08:24:08,805.7,340.3
2020/09/20 08:24:09,916.9,278.0
2020/09/20 08:24:11,795.7,334.2
2020/09/20 08:24:12,808.0,324.0
2020/09/20 08:24:12,789.8,311.1
2020/09/20 08:24:13,780.4,296.3
2020/09/20 08:24:13,809.8,311.8
2020/09/20 08:24:14,774.0,298.0
2020/09/20 08:24:14,764.7,299.7
2020/09/20 08:24:15,772.9,296.2
2020/09/20 08:24:15,725.1,277.4
2020/09/20 08:24:16,738.4,291.1
2020/09/20 08:24:16,732.1,278.1
2020/09/20 08:24:17,727.5,266.1
2020/09/20 08:24:17,715.0,266.7
2020/09/20 08:24:18,680.7,260.9
2020/09/20 08:24:19,664.4,238.2
2020/09/20 08:24:19,665.8,220.5
2020/09/20 08:24:20,622.1,224.8
2020/09/20 08:24:22,666.1,227.4
2020/09/20 08:24:23,622.4,220.4
2020/09/20 08:24:24,663.3,233.5
2020/09/20 08:24:24,654.7,233.3
2020/09/20 08:24:25,649.2,228.8
2020/09/20 08:24:26,636.6,232.4
2020/09/20 08:24:26,630.0,221.6
2020/09/20 08:24:27,624.1,229.0
2020/09/20 08:24:27,598.7,233.6
2020/09/20 08:24:28,579.2,242.0
2020/09/20 08:24:28,579.7,235.8
2020/09/20 08:24:29,572.8,226.4
2020/09/20 08:24:29,566.4,236.9
2020/09/20 08:24:30,546.0,225.3
2020/09/20 08:24:31,561.2,223.3
2020/09/20 08:24:31,564.3,225.3
2020/09/20 08:24:33,557.0,228.3
2020/09/20 08:24:33,540.1,244.3
2020/09/20 08:24:35,462.7,208.8
2020/09/20 08:24:35,475.1,234.4
2020/09/20 08:24:36,538.5,270.7
2020/09/20 08:24:36,525.7,241.4
2020/09/20 08:24:37,478.5,215.2
2020/09/20 08:24:38,480.6,219.0
2020/09/20 08:24:39,515.7,234.6
2020/09/20 08:24:40,513.0,243.3
2020/09/20 08:24:41,461.7,187.3
2020/09/20 08:24:49,720.3,170.0
2020/09/20 08:24:50,435.1,177.7
2020/09/20 08:24:53,438.7,185.6
2020/09/20 08:25:07,711.6,178.5
2020/09/20 08:25:08,438.5,186.2
2020/09/20 08:25:22,642.4,148.4
2020/09/20 08:25:24,441.6,185.5
2020/09/20 08:25:25,439.9,186.1
2020/09/20 08:25:26,460.2,192.2
2020/09/20 08:25:26,500.6,229.4
2020/09/20 08:25:27,495.0,223.6
2020/09/20 08:25:27,486.4,230.4
2020/09/20 08:25:28,485.3,238.7
2020/09/20 08:25:29,500.2,234.4
2020/09/20 08:25:31,477.5,234.5
2020/09/20 08:25:54,551.4,272.2
2020/09/20 08:26:15,1058.8,146.1
2020/09/20 08:26:23,1064.9,145.3
2020/09/20 08:26:41,554.1,270.9
2020/09/20 08:27:01,1066.5,145.4
2020/09/20 08:27:13,664.9,201.1
2020/09/20 08:27:13,495.4,237.5
2020/09/20 08:27:14,477.4,249.0
2020/09/20 08:27:15,485.6,238.9
2020/09/20 08:27:16,422.4,236.7
2020/09/20 08:27:16,473.5,266.6
2020/09/20 08:27:20,455.8,234.1
2020/09/20 08:27:20,451.1,236.0
2020/09/20 08:27:21,459.0,237.2
2020/09/20 08:27:22,443.0,248.9
2020/09/20 08:27:22,395.9,220.1
2020/09/20 08:27:24,393.2,239.6
2020/09/20 08:27:25,422.6,248.0
2020/09/20 08:27:25,416.3,234.9
2020/09/20 08:27:27,393.5,221.6
2020/09/20 08:27:27,339.6,186.2
2020/09/20 08:27:28,348.8,228.0
2020/09/20 08:27:29,374.0,180.8
2020/09/20 08:27:29,359.0,170.9
2020/09/20 08:27:30,337.0,136.6
2020/09/20 08:27:31,307.7,87.6
2020/09/20 08:27:31,320.0,82.3
2020/09/20 08:27:32,317.9,63.3
2020/09/20 08:27:34,312.2,57.5
2020/09/20 08:27:35,291.9,54.7
2020/09/20 08:27:36,344.2,100.3
2020/09/20 08:27:36,324.0,76.0
2020/09/20 08:27:37,332.2,96.8
2020/09/20 08:27:38,344.3,107.8
2020/09/20 08:27:38,339.7,97.2
2020/09/20 08:27:40,326.0,90.8
2020/09/20 08:27:41,345.4,83.3
2020/09/20 08:27:43,319.9,130.8
2020/09/20 08:27:43,324.9,118.3
2020/09/20 08:27:44,317.6,102.3
2020/09/20 08:27:46,328.5,129.2
2020/09/20 08:27:48,320.4,135.1
2020/09/20 08:27:49,331.6,197.4
2020/09/20 08:27:50,349.1,217.2
2020/09/20 08:27:51,662.8,207.3
2020/09/20 08:27:52,347.2,231.1
2020/09/20 08:27:53,371.1,217.8
2020/09/20 08:27:54,385.1,208.1
2020/09/20 08:27:54,387.1,210.3
2020/09/20 08:27:55,405.8,204.3
2020/09/20 08:27:56,401.4,235.1
2020/09/20 08:27:56,405.2,219.3
