time,x_pixel,y_pixel
2020/09/19 08:10:33,823.4,128.8
2020/09/19 08:10:34,1161.0,186.4
2020/09/19 08:10:35,1188.4,221.2
2020/09/19 08:10:36,1076.7,178.5
2020/09/19 08:10:38,1193.4,221.2
2020/09/19 08:10:39,1196.5,223.8
2020/09/19 08:10:40,1180.7,204.2
2020/09/19 08:10:41,1183.0,206.1
2020/09/19 08:10:42,1137.9,204.0
2020/09/19 08:10:44,1146.8,208.0
2020/09/19 08:10:45,1030.6,151.2
2020/09/19 08:10:45,1137.6,198.3
2020/09/19 08:10:46,1141.7,196.1
2020/09/19 08:10:47,989.5,132.2
2020/09/19 08:10:48,1145.8,189.5
2020/09/19 08:11:18,840.3,81.6
2020/09/19 08:11:44,986.6,123.8
2020/09/19 08:12:05,990.8,128.3
2020/09/19 08:12:17,1064.4,154.9
2020/09/19 08:12:30,813.0,68.0
2020/09/19 08:12:43,1080.3,160.0
2020/09/19 08:12:44,1063.1,153.0
2020/09/19 08:13:01,741.8,35.1
2020/09/19 08:13:08,818.3,96.0
2020/09/19 08:13:10,1112.4,197.7
2020/09/19 08:13:13,843.0,118.3
2020/09/19 08:13:23,1050.1,252.5
2020/09/19 08:13:32,1080.1,209.9
2020/09/19 08:13:33,1134.6,195.4
2020/09/19 08:13:33,1138.4,203.3
2020/09/19 08:13:40,1107.1,210.9
2020/09/19 08:13:41,1007.1,235.2
2020/09/19 08:13:42,991.7,235.0
2020/09/19 08:13:42,876.4,263.0
2020/09/19 08:13:43,444.7,281.2
2020/09/19 08:13:44,341.9,319.4
2020/09/19 08:13:44,504.2,308.8
2020/09/19 08:13:45,1005.7,221.2
2020/09/19 08:13:46,1110.1,199.3
2020/09/19 08:13:47,1110.7,197.4
2020/09/19 08:13:48,994.4,238.8
2020/09/19 08:13:51,1033.3,210.1
2020/09/19 08:13:52,991.5,236.9
2020/09/19 08:13:53,1003.3,220.1
2020/09/19 08:14:05,1140.6,187.3
2020/09/19 08:14:21,993.8,127.9
2020/09/19 08:14:22,1002.8,239.7
2020/09/19 08:14:22,757.8,302.8
2020/09/19 08:14:23,423.8,336.5
2020/09/19 08:14:23,406.0,322.3
2020/09/19 08:14:24,385.9,348.5
2020/09/19 08:14:24,351.0,345.0
2020/09/19 08:14:25,413.4,319.4
2020/09/19 08:14:26,423.9,282.0
2020/09/19 08:14:26,407.9,323.1
2020/09/19 08:14:27,360.1,364.5
2020/09/19 08:14:27,389.5,328.8
2020/09/19 08:14:28,504.7,345.7
2020/09/19 08:14:29,531.6,334.1
2020/09/19 08:14:29,531.9,333.9
2020/09/19 08:14:30,528.8,323.9
2020/09/19 08:14:31,538.8,339.3
2020/09/19 08:14:31,537.5,332.5
2020/09/19 08:14:32,528.0,330.3
2020/09/19 08:14:32,565.2,353.8
2020/09/19 08:14:33,565.4,349.8
2020/09/19 08:14:33,663.6,324.3
2020/09/19 08:14:34,915.6,272.0
2020/09/19 08:14:34,570.9,370.5
2020/09/19 08:14:35,490.4,321.6
2020/09/19 08:14:36,366.1,350.0
2020/09/19 08:14:36,1133.3,194.6
2020/09/19 08:14:37,1123.0,197.2
2020/09/19 08:14:37,1109.8,157.3
2020/09/19 08:15:05,921.9,188.6
2020/09/19 08:15:22,939.6,213.4
2020/09/19 08:15:53,820.6,128.7
2020/09/19 08:15:57,857.1,168.8
2020/09/19 08:16:01,923.5,248.4
2020/09/19 08:16:20,861.2,174.9
2020/09/19 08:16:22,853.0,164.5
2020/09/19 08:16:33,922.3,246.1
2020/09/19 08:16:53,885.6,206.8
2020/09/19 08:17:01,894.5,208.5
2020/09/19 08:17:51,807.8,93.2
2020/09/19 08:17:55,934.6,260.2
2020/09/19 08:17:57,888.8,208.6
2020/09/19 08:17:57,923.6,250.6
2020/09/19 08:17:58,922.3,255.2
2020/09/19 08:17:58,925.2,257.4
2020/09/19 08:17:59,922.4,260.7
2020/09/19 08:17:59,924.8,264.2
2020/09/19 08:18:00,932.3,264.4
2020/09/19 08:18:01,922.9,264.4
2020/09/19 08:18:01,942.1,269.5
2020/09/19 08:18:02,942.5,279.6
2020/09/19 08:18:03,933.4,281.6
2020/09/19 08:18:03,925.8,284.6
2020/09/19 08:18:04,912.9,285.6
2020/09/19 08:18:04,893.8,293.0
2020/09/19 08:18:05,897.1,291.5
2020/09/19 08:18:05,879.4,293.5
2020/09/19 08:18:06,867.8,302.9
2020/09/19 08:18:06,850.2,299.8
2020/09/19 08:18:07,846.9,293.5
2020/09/19 08:18:07,838.1,297.3
2020/09/19 08:18:08,841.5,294.8
2020/09/19 08:18:08,824.9,283.4
2020/09/19 08:18:09,812.1,294.3
2020/09/19 08:18:09,793.5,300.0
2020/09/19 08:18:10,807.5,299.8
2020/09/19 08:18:10,808.5,301.0
2020/09/19 08:18:11,786.3,313.6
2020/09/19 08:18:11,770.3,292.4
2020/09/19 08:18:12,784.3,308.8
2020/09/19 08:18:12,779.7,301.6
2020/09/19 08:18:13,751.6,283.0
2020/09/19 08:18:13,763.1,279.8
2020/09/19 08:18:14,734.9,280.1
2020/09/19 08:18:15,710.0,281.1
2020/09/19 08:18:15,719.5,255.9
2020/09/19 08:18:16,723.7,268.6
2020/09/19 08:18:17,677.5,259.4
2020/09/19 08:18:17,671.5,271.5
2020/09/19 08:18:18,683.3,249.3
2020/09/19 08:18:19,645.9,281.1
2020/09/19 08:18:20,662.5,266.0
2020/09/19 08:18:20,662.0,257.6
2020/09/19 08:18:21,651.6,267.6
2020/09/19 08:18:21,627.8,274.8
2020/09/19 08:18:22,624.4,271.6
2020/09/19 08:18:22,634.2,273.8
2020/09/19 08:18:23,621.9,271.9
2020/09/19 08:18:24,599.8,253.6
2020/09/19 08:18:24,588.3,297.0
2020/09/19 08:18:25,588.8,281.0
2020/09/19 08:18:26,580.1,274.7
2020/09/19 08:18:26,562.9,277.6
2020/09/19 08:18:27,529.6,260.9
2020/09/19 08:18:28,485.1,237.3
2020/09/19 08:18:28,460.4,223.4
2020/09/19 08:18:30,476.6,238.2
2020/09/19 08:18:30,537.2,309.2
2020/09/19 08:18:31,480.3,222.8
2020/09/19 08:18:32,523.1,295.6
2020/09/19 08:18:35,457.2,229.2
2020/09/19 08:18:37,447.5,221.5
2020/09/19 08:18:38,443.6,223.5
2020/09/19 08:18:40,438.9,229.4
2020/09/19 08:18:41,435.1,223.2
2020/09/19 08:18:42,441.2,228.2
2020/09/19 08:18:43,443.2,231.1
2020/09/19 08:18:44,437.5,227.7
2020/09/19 08:18:45,432.6,229.2
2020/09/19 08:18:46,436.4,227.7
2020/09/19 08:18:47,441.1,229.6
2020/09/19 08:18:48,440.5,235.2
2020/09/19 08:18:49,442.1,233.1
2020/09/19 08:18:50,442.6,232.9
2020/09/19 08:18:53,442.3,234.4
2020/09/19 08:18:54,444.0,231.9
2020/09/19 08:18:55,439.6,229.9
2020/09/19 08:18:56,439.3,233.2
2020/09/19 08:18:57,432.5,235.2
2020/09/19 08:18:58,441.1,233.6
2020/09/19 08:19:00,439.8,235.9
2020/09/19 08:19:02,439.5,236.5
2020/09/19 08:19:03,438.0,236.2
2020/09/19 08:19:04,451.9,227.8
2020/09/19 08:19:04,440.1,229.2
2020/09/19 08:19:16,680.6,169.5
2020/09/19 08:19:23,441.7,235.9
2020/09/19 08:19:38,480.0,251.5
2020/09/19 08:19:38,507.6,261.9
2020/09/19 08:19:41,518.5,261.0
2020/09/19 08:19:46,422.9,250.8
2020/09/19 08:19:58,519.0,259.0
2020/09/19 08:19:58,511.9,266.4
2020/09/19 08:19:59,509.3,257.9
2020/09/19 08:20:02,492.4,256.7
2020/09/19 08:20:04,405.0,222.0
2020/09/19 08:20:07,487.0,191.7
2020/09/19 08:20:08,409.5,227.1
2020/09/19 08:20:09,446.4,270.0
2020/09/19 08:20:11,527.2,215.7
2020/09/19 08:20:17,414.3,216.7
2020/09/19 08:20:18,477.0,285.2
2020/09/19 08:20:19,571.0,231.3
2020/09/19 08:20:21,420.7,222.0
2020/09/19 08:20:22,411.3,231.0
2020/09/19 08:20:24,392.6,265.0
2020/09/19 08:20:26,367.4,257.4
2020/09/19 08:20:30,369.6,262.5
2020/09/19 08:20:39,598.0,183.6
2020/09/19 08:20:43,363.5,246.0
2020/09/19 08:20:44,373.3,238.6
2020/09/19 08:20:48,440.0,200.0
2020/09/19 08:21:05,472.6,217.7
2020/09/19 08:21:06,467.0,253.4
2020/09/19 08:21:07,543.4,205.1
2020/09/19 08:21:10,490.8,244.9
2020/09/19 08:21:11,488.3,255.6
2020/09/19 08:21:12,471.1,274.7
2020/09/19 08:21:13,400.4,211.4
2020/09/19 08:21:16,383.5,199.7
2020/09/19 08:21:20,397.6,210.4
2020/09/19 08:21:22,409.8,217.9
2020/09/19 08:21:23,442.7,240.0
2020/09/19 08:21:25,446.2,261.3
2020/09/19 08:21:25,472.1,187.8
2020/09/19 08:21:26,521.3,131.3
2020/09/19 08:21:32,397.5,215.6
2020/09/19 08:21:34,466.9,188.4
2020/09/19 08:21:35,434.1,172.6
2020/09/19 08:21:39,363.3,207.8
2020/09/19 08:21:42,369.0,210.4
2020/09/19 08:21:44,377.2,208.9
2020/09/19 08:21:47,381.0,206.7
2020/09/19 08:21:52,459.5,178.5
2020/09/19 08:21:56,411.7,227.5
2020/09/19 08:21:58,384.5,212.6
2020/09/19 08:22:05,608.5,109.3
2020/09/19 08:22:14,416.1,213.9
2020/09/19 08:22:15,391.2,210.1
2020/09/19 08:22:20,420.0,220.5
2020/09/19 08:22:21,464.8,258.5
2020/09/19 08:22:23,458.4,246.5
2020/09/19 08:22:35,612.2,114.9
2020/09/19 08:22:50,741.7,32.9
2020/09/19 08:22:55,491.0,190.6
2020/09/19 08:22:55,463.8,248.1
2020/09/19 08:22:57,455.5,231.6
2020/09/19 08:22:58,410.5,218.8
2020/09/19 08:22:59,406.7,242.7
2020/09/19 08:23:00,431.1,270.8
2020/09/19 08:23:02,420.6,224.9
2020/09/19 08:23:04,402.4,224.0
2020/09/19 08:23:05,406.3,215.1
2020/09/19 08:23:06,402.0,232.3
2020/09/19 08:23:07,413.1,245.8
2020/09/19 08:23:12,635.2,192.3
2020/09/19 08:23:15,375.1,244.8
2020/09/19 08:23:17,399.6,230.3
2020/09/19 08:23:18,380.7,237.6
2020/09/19 08:23:24,370.7,254.5
2020/09/19 08:23:35,361.1,258.4
2020/09/19 08:23:39,358.2,256.6
2020/09/19 08:23:40,383.4,322.6
2020/09/19 08:23:42,336.0,267.6
2020/09/19 08:23:44,336.6,242.6
2020/09/19 08:23:50,424.3,190.7
2020/09/19 08:23:51,357.9,277.8
2020/09/19 08:23:53,363.5,243.3
2020/09/19 08:23:55,374.4,237.8
2020/09/19 08:23:57,372.9,242.4
2020/09/19 08:23:59,361.4,229.0
2020/09/19 08:24:00,355.3,227.8
2020/09/19 08:24:01,354.6,227.1
2020/09/19 08:24:02,342.3,220.8
2020/09/19 08:24:02,349.0,227.8
2020/09/19 08:24:03,356.6,229.1
2020/09/19 08:24:04,354.7,227.3
2020/09/19 08:24:06,355.0,229.3
2020/09/19 08:24:08,359.3,232.0
2020/09/19 08:24:10,360.1,236.3
2020/09/19 08:24:13,359.0,238.5
2020/09/19 08:24:15,365.8,226.8
2020/09/19 08:24:19,364.4,225.0
2020/09/19 08:24:21,350.2,220.6
2020/09/19 08:24:22,361.9,229.2
2020/09/19 08:24:23,363.5,241.7
2020/09/19 08:24:25,352.0,224.6
2020/09/19 08:24:26,351.4,230.9
2020/09/19 08:24:28,348.6,228.9
2020/09/19 08:24:29,347.0,225.8
2020/09/19 08:24:30,340.9,222.2
2020/09/19 08:24:33,345.3,225.8
2020/09/19 08:24:35,342.3,222.0
2020/09/19 08:24:36,347.2,222.3
2020/09/19 08:24:38,350.1,228.5
2020/09/19 08:24:41,438.2,199.1
2020/09/19 08:24:41,355.0,235.4
2020/09/19 08:24:44,354.9,238.4
2020/09/19 08:24:52,442.5,196.4
2020/09/19 08:24:59,436.4,204.3
2020/09/19 08:25:23,505.4,161.4
2020/09/19 08:25:25,364.5,256.9
2020/09/19 08:25:32,364.6,249.7
2020/09/19 08:25:34,369.0,266.3
2020/09/19 08:25:36,374.6,269.1
2020/09/19 08:25:37,377.9,269.0
2020/09/19 08:25:38,376.6,267.4
2020/09/19 08:25:39,378.6,267.6
2020/09/19 08:25:40,443.9,210.5
2020/09/19 08:25:41,371.7,247.1
2020/09/19 08:25:42,366.9,261.4
2020/09/19 08:25:43,372.4,262.8
2020/09/19 08:25:44,454.0,217.0
2020/09/19 08:25:45,370.8,261.2
2020/09/19 08:25:47,371.3,259.9
2020/09/19 08:25:48,370.1,253.8
2020/09/19 08:25:49,364.9,254.5
2020/09/19 08:25:52,365.7,250.2
2020/09/19 08:25:53,367.1,247.4
2020/09/19 08:25:54,370.2,254.4
2020/09/19 08:25:56,370.6,251.1
2020/09/19 08:25:57,376.6,248.3
2020/09/19 08:25:58,370.4,250.1
2020/09/19 08:25:59,368.9,244.1
2020/09/19 08:26:00,367.6,246.6
2020/09/19 08:26:02,370.6,252.2
2020/09/19 08:26:04,370.4,250.9
2020/09/19 08:26:05,376.1,261.1
2020/09/19 08:26:07,381.2,257.4
2020/09/19 08:26:08,383.4,265.4
2020/09/19 08:26:11,375.5,262.5
2020/09/19 08:26:19,370.9,263.8
2020/09/19 08:26:19,355.3,248.4
2020/09/19 08:26:20,365.5,250.8
2020/09/19 08:26:21,371.5,279.9
2020/09/19 08:26:23,387.5,273.3
2020/09/19 08:26:25,395.6,266.3
2020/09/19 08:26:26,408.4,263.5
2020/09/19 08:26:28,391.3,281.6
2020/09/19 08:26:29,405.3,276.6
2020/09/19 08:26:30,407.9,268.1
2020/09/19 08:26:31,408.6,249.3
2020/09/19 08:26:32,393.9,251.1
2020/09/19 08:26:32,395.8,261.9
2020/09/19 08:26:34,394.0,266.4
2020/09/19 08:26:38,404.2,270.8
2020/09/19 08:26:40,400.4,266.1
2020/09/19 08:26:40,399.9,253.6
2020/09/19 08:26:42,398.7,261.2
2020/09/19 08:26:43,406.6,261.7
2020/09/19 08:26:45,403.5,260.2
2020/09/19 08:26:50,747.9,31.1
2020/09/19 08:27:01,626.8,176.2
2020/09/19 08:27:02,396.0,243.6
2020/09/19 08:27:04,389.6,250.1
2020/09/19 08:27:07,396.3,246.5
2020/09/19 08:27:08,509.3,249.0
2020/09/19 08:27:10,392.5,245.3
2020/09/19 08:27:11,510.8,245.1
2020/09/19 08:27:12,985.3,238.1
2020/09/19 08:27:13,990.1,238.0
2020/09/19 08:27:14,513.4,241.3
2020/09/19 08:27:15,642.6,251.2
2020/09/19 08:27:17,392.0,247.1
2020/09/19 08:27:18,504.1,254.5
2020/09/19 08:27:19,741.8,244.4
2020/09/19 08:27:21,498.6,243.1
2020/09/19 08:27:23,382.9,254.6
2020/09/19 08:27:25,378.7,233.1
2020/09/19 08:27:27,382.4,239.4
2020/09/19 08:27:29,378.4,238.2
2020/09/19 08:27:29,370.7,225.8
2020/09/19 08:27:31,388.4,237.4
2020/09/19 08:27:31,389.9,243.5
2020/09/19 08:27:38,391.9,251.1
2020/09/19 08:27:40,395.6,253.0
2020/09/19 08:27:40,397.4,244.6
2020/09/19 08:27:41,395.2,250.7
2020/09/19 08:27:43,396.4,250.8
2020/09/19 08:27:44,390.2,246.3
2020/09/19 08:27:45,393.8,253.5
2020/09/19 08:27:46,392.3,250.3
2020/09/19 08:27:48,392.1,249.8
2020/09/19 08:27:49,506.9,227.4
2020/09/19 08:27:50,393.6,252.4
2020/09/19 08:27:51,401.3,244.9
2020/09/19 08:27:53,391.4,252.9
2020/09/19 08:27:54,392.0,252.5
2020/09/19 08:27:55,377.8,239.7
2020/09/19 08:27:56,383.2,245.7
2020/09/19 08:27:56,380.9,253.0
2020/09/19 08:27:57,389.7,257.9
2020/09/19 08:27:59,390.2,256.6
2020/09/19 08:28:01,393.1,259.5
2020/09/19 08:28:02,388.4,266.4
2020/09/19 08:28:02,388.4,271.6
2020/09/19 08:28:05,393.4,256.6
2020/09/19 08:28:06,392.5,253.8
2020/09/19 08:28:07,533.6,174.2
2020/09/19 08:28:07,395.2,254.5
2020/09/19 08:28:09,393.9,256.0
2020/09/19 08:28:09,401.5,255.3
2020/09/19 08:28:12,395.0,257.7
2020/09/19 08:28:13,494.2,222.9
2020/09/19 08:28:15,463.2,219.6
2020/09/19 08:28:16,387.5,259.7
